020498s016lbl	C1384494	metastatic carcinoma
021912lbl	C0024117	chronic obstructive pulmonary disease
021912lbl	C0024117	COPD
021912lbl	C0008677	chronic bronchitis
021912lbl	C0034067	emphysema
020498s018lbl	C1384494	metastatic carcinoma
021923lbl	C0007097	carcinoma
021924lbl	C0020676	Hypothyroidism
021924lbl	C0020676	hypothyroidism
021924lbl	C0040147	thyroiditis
021924lbl	C0018021	goiter
021924lbl	C0018021	goiters
021924lbl	C0040137	thyroid nodules
021924lbl	C0677607	chronic lymphocytic thyroiditis
021924lbl	C0342208	multinodular goiter
021924lbl	C0549473	thyroid cancer
021925lbl	C0011860	type 2 diabetes
021925lbl	C0011849	diabetes
021925lbl	C0043096	weight reduction
020778s027,020779s048,021503s009lbl	C0019693	HIV infection
21071slr009,21410slr005,006_avandamet_lbl	C0011860	type 2 diabetes mellitus
21071slr009,21410slr005,006_avandamet_lbl	C0043096	weight loss
21071slr009,21410slr005,006_avandamet_lbl	C0011860	type 2 diabetes
21071slr009,21410slr005,006_avandamet_lbl	C0021311	infection
021929lbl	C0004096	asthma
21395_spiriva_lbl	C0006266	bronchospasm
21395_spiriva_lbl	C0024117	chronic obstructive pulmonary disease
21395_spiriva_lbl	C0024117	COPD
21395_spiriva_lbl	C0008677	chronic bronchitis
21395_spiriva_lbl	C0034067	emphysema
019641s016lbl	C0006840	candidiasis
019641s016lbl	C0006840	moniliasis
019641s016lbl	C0042998	vulvovaginitis
19766s51lbl	C0004153	atherosclerosis
19766s51lbl	C0018799	Heart Disease
19766s51lbl	C0018799	heart disease
19766s51lbl	C0020443	hypercholesterolemia
19766s51lbl	C0027051	myocardial infarction
19766s51lbl	C0038454	stroke
19766s51lbl	C0007787	transient ischemic attack
19766s51lbl	C0020473	Hyperlipidemia
19766s51lbl	C0020557	hypertriglyceridemia
19766s51lbl	C0020473	hyperlipidemia
19766s51lbl	C0020445	familial hypercholesterolemia
19766s51lbl	C0011849	diabetes mellitus
19766s51lbl	C0020676	hypothyroidism
19766s51lbl	C0027726	nephrotic syndrome
19766s51lbl	C0023895	liver disease
19766s51lbl	C0020476	Hyperlipoproteinemias
018662s056lbl	C0702166	Acne
018662s056lbl	C0702166	acne
018662s056lbl	C0000768	birth defects
018662s056lbl	C0020492	Hyperostosis
19766s56lbl	C0004153	atherosclerosis
19766s56lbl	C0018799	Heart Disease
19766s56lbl	C0018799	heart disease
19766s56lbl	C0020443	hypercholesterolemia
19766s56lbl	C0027051	myocardial infarction
19766s56lbl	C0038454	stroke
19766s56lbl	C0007787	transient ischemic attack
19766s56lbl	C0020473	Hyperlipidemia
19766s56lbl	C0020476	Hyperlipoproteinemias
19766s56lbl	C0020557	hypertriglyceridemia
19766s56lbl	C0020473	hyperlipidemia
19766s56lbl	C0020445	familial hypercholesterolemia
19766s56lbl	C0020445	Familial Hypercholesterolemia
19766s56lbl	C0025274	menarche
19766s56lbl	C0011849	diabetes mellitus
19766s56lbl	C0020676	hypothyroidism
19766s56lbl	C0027726	nephrotic syndrome
19766s56lbl	C0023895	liver disease
020381s013lbl	C0004153	atherosclerotic vascular disease
020381s013lbl	C0020443	hypercholesterolemia
020381s013lbl	C0011849	diabetes mellitus
020381s013lbl	C0020676	hypothyroidism
020381s013lbl	C0027726	nephrotic syndrome
020381s013lbl	C0023895	liver disease
020381s013lbl	C0020473	hyperlipidemia
020381s013lbl	C0030305	pancreatitis
020381s013lbl	C0000737	abdominal pain
020381s013lbl	C0020476	hyperlipoproteinemia
020381s013lbl	C0018799	heart disease
020381s013lbl	C0020476	Hyperlipoproteinemias
021937lbl	C0021311	infection
20031s23lbl	C1269683	major depressive disorder
20031s23lbl	C0085631	psychomotor agitation
20031s23lbl	C0015672	fatigue
20031s23lbl	C0038663	suicide attempt
20031s23lbl	C0028768	Obsessive Compulsive Disorder
20031s23lbl	C0028768	obsessive compulsive disorder
20031s23lbl	C0029421	OCD
20031s23lbl	C0003467	Anxiety
20031s23lbl	C0028768	Obsessive compulsive disorder
20031s23lbl	C0030319	Panic Disorder
20031s23lbl	C0030319	panic disorder
20031s23lbl	C0001818	agoraphobia
20031s23lbl	C0030319	Panic disorder
20031s23lbl	C0086769	panic attacks
20031s23lbl	C0030252	palpitations
20031s23lbl	C0038990	sweating
20031s23lbl	C0392680	shortness of breath
20031s23lbl	C0008301	choking
20031s23lbl	C0008031	chest pain
20031s23lbl	C0027497	nausea
20031s23lbl	C0012833	dizzy
20031s23lbl	C0220870	lightheaded
20031s23lbl	C0030554	paresthesias
20031s23lbl	C0028643	numbness
20031s23lbl	C0085593	chills
20031s23lbl	C0016382	flushes
20031s23lbl	C0003467	anxiety
20031s23lbl	C0349231	phobia
20031s23lbl	C0086769	panic attack
20031s23lbl	C0349231	phobias
20007s034,20403s013lbl	C0027497	nausea
20007s034,20403s013lbl	C0042963	vomiting
20007s034,20403s013lbl	C0006826	cancer
019758s054lbl	C0036341	Schizophrenia
019758s054lbl	C0036341	schizophrenia
019758s054lbl	C0001824	agranulocytosis
019758s054lbl	C0036572	seizure
019758s054lbl	C0036337	Schizoaffective Disorders
019758s054lbl	C0036337	schizoaffective disorder
20031s29lbl	C1269683	Major Depressive Disorder
20031s29lbl	C1269683	major depressive disorder
20031s29lbl	C0085631	psychomotor agitation
20031s29lbl	C0015672	fatigue
20031s29lbl	C0038663	suicide attempt
20031s29lbl	C0028768	Obsessive Compulsive Disorder
20031s29lbl	C0028768	obsessive compulsive disorder
20031s29lbl	C0029421	OCD
20031s29lbl	C0028768	Obsessive compulsive disorder
20031s29lbl	C0030319	Panic Disorder
20031s29lbl	C0030319	panic disorder
20031s29lbl	C0001818	agoraphobia
20031s29lbl	C0030319	Panic disorder
20031s29lbl	C0086769	panic attacks
20031s29lbl	C0030252	palpitations
20031s29lbl	C0038990	sweating
20031s29lbl	C0392680	shortness of breath
20031s29lbl	C0008301	choking
20031s29lbl	C0008031	chest pain
20031s29lbl	C0027497	nausea
20031s29lbl	C0012833	dizzy
20031s29lbl	C0220870	lightheaded
20031s29lbl	C0030554	paresthesias
20031s29lbl	C0028643	numbness
20031s29lbl	C0085593	chills
20031s29lbl	C0016382	flushes
20031s29lbl	C0003467	Anxiety
20031s29lbl	C0003467	anxiety
20031s29lbl	C0349231	phobia
20031s29lbl	C0086769	panic attack
20031s29lbl	C0349231	phobias
20031s29lbl	C0085631	restlessness
20031s29lbl	C0038436	Posttraumatic Stress Disorder
20031s29lbl	C0038436	PTSD
20031s29lbl	C0236720	flashbacks
019758s056lbl	C0036341	Schizophrenia
019758s056lbl	C0036341	schizophrenia
019758s056lbl	C0001824	agranulocytosis
019758s056lbl	C0036572	seizure
019758s056lbl	C0036337	Schizoaffective Disorders
019758s056lbl	C0036337	schizoaffective disorder
020381s020lbl	C0004153	atherosclerotic vascular disease
020381s020lbl	C0020443	hypercholesterolemia
020381s020lbl	C0011849	diabetes mellitus
020381s020lbl	C0020676	hypothyroidism
020381s020lbl	C0027726	nephrotic syndrome
020381s020lbl	C0023895	liver disease
020381s020lbl	C0020473	hyperlipidemia
020381s020lbl	C0030305	pancreatitis
020381s020lbl	C0000737	abdominal pain
020381s020lbl	C0020476	hyperlipoproteinemia
020381s020lbl	C0018799	heart disease
020381s020lbl	C0020476	Hyperlipoproteinemias
21061s023,024,21062s026,037lbl	C0021311	infections
21061s023,024,21062s026,037lbl	C0008677	chronic bronchitis
21061s023,024,21062s026,037lbl	C0149512	Acute sinusitis
21061s023,024,21062s026,037lbl	C0155862	pneumonia due to Streptococcus
21061s023,024,21062s026,037lbl	C0008148	Chlamydia
21061s023,024,21062s026,037lbl	C0023241	Legionella
21061s023,024,21062s026,037lbl	C0000833	abscesses
21061s023,024,21062s026,037lbl	C0242301	furuncles
21061s023,024,21062s026,037lbl	C0016436	folliculitis
21061s023,024,21062s026,037lbl	C0007642	cellulitis
21061s023,024,21062s026,037lbl	C0042029	urinary tract infections
21061s023,024,21062s026,037lbl	C0010692	cystitis
21061s023,024,21062s026,037lbl	C0034186	Pyelonephritis
21061s023,024,21062s026,037lbl	C0018081	gonorrhea
020381s023lbl	C0004153	atherosclerotic vascular disease
020381s023lbl	C0020443	hypercholesterolemia
020381s023lbl	C0011849	diabetes mellitus
020381s023lbl	C0020676	hypothyroidism
020381s023lbl	C0027726	nephrotic syndrome
020381s023lbl	C0023895	liver disease
020381s023lbl	C0020473	hyperlipidemia
020381s023lbl	C0030305	pancreatitis
020381s023lbl	C0000737	abdominal pain
020381s023lbl	C0020476	hyperlipoproteinemia
020381s023lbl	C0018799	heart disease
020381s023lbl	C0020476	Hyperlipoproteinemias
021947lbl	C0030193	pain
021947lbl	C0006826	cancer
021947lbl	C0398353	hypoventilation
020381s025lbl	C0004153	atherosclerotic vascular disease
020381s025lbl	C0020443	hypercholesterolemia
020381s025lbl	C0011849	diabetes mellitus
020381s025lbl	C0020676	hypothyroidism
020381s025lbl	C0027726	nephrotic syndrome
020381s025lbl	C0023895	liver disease
020381s025lbl	C0020473	hyperlipidemia
020381s025lbl	C0030305	pancreatitis
020381s025lbl	C0000737	abdominal pain
020381s025lbl	C0020476	hyperlipoproteinemia
020381s025lbl	C0018799	heart disease
020381s025lbl	C0020476	Hyperlipoproteinemias
021949lbl	C0004096	asthma
020415s019,021208s010lbl	C1269683	major depressive disorder
020415s019,021208s010lbl	C0917801	insomnia
020415s019,021208s010lbl	C0917799	hypersomnia
020415s019,021208s010lbl	C0085631	psychomotor agitation
020415s019,021208s010lbl	C0015672	fatigue
020415s019,021208s010lbl	C0038663	suicide attempt
021956lbl	C0020538	Hypertension
021956lbl	C0020538	hypertension
021957lbl	C0017168	Gastroesophageal Reflux Disease
021957lbl	C0017168	GERD
021957lbl	C0014868	Esophagitis
021957lbl	C0014868	esophagitis
021957lbl	C0018834	heartburn
021957lbl	C0038358	Gastric Ulcer
021957lbl	C0038358	gastric ulcers
021957lbl	C0013295	Duodenal Ulcer
021957lbl	C0021311	infection
021957lbl	C0013295	duodenal ulcer disease
021957lbl	C0013295	duodenal ulcer
021957lbl	C0043515	Zollinger - Ellison Syndrome
020381s034lbl	C0004153	atherosclerotic vascular disease
020381s034lbl	C0020443	hypercholesterolemia
020381s034lbl	C0011849	diabetes mellitus
020381s034lbl	C0020676	hypothyroidism
020381s034lbl	C0027726	nephrotic syndrome
020381s034lbl	C0023895	liver disease
020381s034lbl	C0020473	hyperlipidemia
020381s034lbl	C0030305	pancreatitis
020381s034lbl	C0000737	abdominal pain
020381s034lbl	C0020476	hyperlipoproteinemia
020381s034lbl	C0018799	heart disease
020381s034lbl	C0020476	Hyperlipoproteinemias
021961lbl	C0018799	heart disease
021961lbl	C0011849	diabetes
021961lbl	C0038454	stroke
021961lbl	C0007820	cerebrovascular disease
021961lbl	C0027051	myocardial infarction
021961lbl	C0020443	Hypercholesterolemia
021961lbl	C0020443	hypercholesterolemia
021961lbl	C0020557	hypertriglyceridemia
021961lbl	C0020473	hyperlipidemia
021961lbl	C0020445	familial hypercholesterolemia
021961lbl	C0020476	Hyperlipoproteinemias
021961lbl	C0020445	Familial Hypercholesterolemia
021961lbl	C0025274	menarche
021961lbl	C0020676	hypothyroidism
021961lbl	C0027726	nephrotic syndrome
021961lbl	C0023895	liver disease
021963lbl	C0018621	Seasonal Allergic Rhinitis
021963lbl	C0018621	seasonal allergic rhinitis
021963lbl	C0037383	sneezing
021963lbl	C1260880	rhinorrhea
021963lbl	C0033774	itchy
021963lbl	C0042109	Urticaria
021963lbl	C0042109	urticaria
021963lbl	C0033774	pruritus
19384s040,042,043lbl	C0021311	infections
19384s040,042,043lbl	C0042029	Urinary tract infections
19384s040,042,043lbl	C0042029	urinary tract infections
19384s040,042,043lbl	C0010692	cystitis
19384s040,042,043lbl	C0036916	Sexually transmitted diseases
19384s040,042,043lbl	C0018081	gonorrhea
19384s040,042,043lbl	C0033581	Prostatitis
19384s040,042,043lbl	C0021311	infection
021968lbl	C0027651	tumor
021968lbl	C0007097	carcinoma
020716s008lbl	C0030193	pain
020716s008lbl	C0029408	osteoarthritis
020716s008lbl	C0003873	rheumatoid arthritis
20740S18lbl	C0020443	hypercholesterolemia
20740S18lbl	C0004153	atherosclerotic vascular disease
20740S18lbl	C0011849	diabetes mellitus
20740S18lbl	C0020676	hypothyroidism
20740S18lbl	C0027726	nephrotic syndrome
20740S18lbl	C0023895	liver disease
20740S18lbl	C0018799	heart disease
20740S18lbl	C0085096	peripheral vascular disease
20740S18lbl	C0020557	hypertriglyceridemia
20740S18lbl	C0020476	hyperlipoproteinemia
019537s65lbl	C0021311	infections
019537s65lbl	C0042029	Urinary Tract Infections
019537s65lbl	C0010692	Cystitis
019537s65lbl	C0033581	Prostatitis
019537s65lbl	C0021311	Infections
019537s65lbl	C0008677	chronic bronchitis
019537s65lbl	C0032285	pneumonia
019537s65lbl	C0149512	Acute Sinusitis
019537s65lbl	C0013369	Infectious Diarrhea
019537s65lbl	C0041466	Typhoid Fever
019537s65lbl	C0041466	Enteric Fever
019537s65lbl	C0036117	Salmonella
019537s65lbl	C0041466	typhoid
019537s65lbl	C0018081	gonorrhea
019537s65lbl	C0034186	Pyelonephritis
019537s65lbl	C0022408	arthropathy
019537s65lbl	C0003175	anthrax
019537s65lbl	C0003175	ANTHRAX
019537s65lbl	C0021311	infection
20740S19lbl	C0020443	hypercholesterolemia
20740S19lbl	C0004153	atherosclerotic vascular disease
20740S19lbl	C0011849	diabetes mellitus
20740S19lbl	C0020676	hypothyroidism
20740S19lbl	C0027726	nephrotic syndrome
20740S19lbl	C0023895	liver disease
20740S19lbl	C0018799	heart disease
20740S19lbl	C0085096	peripheral vascular disease
20740S19lbl	C0020557	hypertriglyceridemia
20740S19lbl	C0020476	hyperlipoproteinemia
021360s014lbl	C0021311	infection
021976lbl	C0001175	human immunodeficiency virus
021976lbl	C0021311	infection
16624s41lbl	C0014583	episcleritis
021977lbl	C0542476	forgetful
021977lbl	C0033975	psychosis
020406s064,021281s021,021428s012lbl	C0014868	Esophagitis
020406s064,021281s021,021428s012lbl	C0017168	GERD
020406s064,021281s021,021428s012lbl	C0043515	Zollinger - Ellison Syndrome
021985lbl	C0020538	hypertension
50680slr004_cleocin_lbl	C0085166	bacterial vaginosis
50680slr004_cleocin_lbl	C0042267	vaginitis
50680slr004_cleocin_lbl	C0085166	nonspecific vaginitis
50680slr004_cleocin_lbl	C0227791	vaginal discharge
50680slr004_cleocin_lbl	C0042998	vulvovaginitis
50680slr004_cleocin_lbl	C0008148	Chlamydia
50680slr004_cleocin_lbl	C0019348	Herpes simplex
021986lbl	C0023473	chronic myeloid leukemia
021986lbl	C0023449	acute lymphoblastic leukemia
021990lbl	C0020538	hypertension
021077s022lbl	C0004096	Asthma
021077s022lbl	C0004096	asthma
021077s022lbl	C0006266	bronchospasm
021077s022lbl	C0024117	Chronic Obstructive Pulmonary Disease
021077s022lbl	C0008677	Chronic Bronchitis
021077s022lbl	C0024117	COPD
021077s022lbl	C0008677	chronic bronchitis
021077s022lbl	C0024115	Pulmonary Disease
50512s44lbl	C0021311	infection
50512s44lbl	C0042029	Urinary tract infections
50512s44lbl	C0021311	infections
50512s44lbl	C0031350	Pharyngitis
50512s44lbl	C0040425	tonsillitis
50512s44lbl	C0035436	rheumatic fever
021994lbl	C0017601	glaucoma
021994lbl	C0028840	ocular hypertension
021077s026lbl	C0004096	Asthma
021077s026lbl	C0004096	asthma
021077s026lbl	C0006266	bronchospasm
021077s026lbl	C0024117	Chronic Obstructive Pulmonary Disease
021077s026lbl	C0008677	Chronic Bronchitis
021077s026lbl	C0024117	COPD
021077s026lbl	C0008677	chronic bronchitis
021077s026lbl	C0024115	Pulmonary Disease
021077s027lbl	C0004096	Asthma
021077s027lbl	C0004096	asthma
021077s027lbl	C0006266	bronchospasm
021077s027lbl	C0024117	Chronic Obstructive Pulmonary Disease
021077s027lbl	C0008677	Chronic Bronchitis
021077s027lbl	C0024117	COPD
021077s027lbl	C0008677	chronic bronchitis
021077s028lbl	C0004096	Asthma
021077s028lbl	C0004096	asthma
021077s028lbl	C0006266	bronchospasm
021077s028lbl	C0024117	Chronic Obstructive Pulmonary Disease
021077s028lbl	C0008677	Chronic Bronchitis
021077s028lbl	C0024117	COPD
021077s028lbl	C0008677	chronic bronchitis
021077s028lbl	C0024115	Pulmonary Disease
006035s075lbl	C0019080	hemorrhage
021999lbl	C0036341	schizophrenia
19385slr030,031,035_permax_lbl	C0242422	Parkinson
19385slr030,031,035_permax_lbl	C0013384	dyskinesia
20563scm044_humalog_lbl	C0011849	diabetes
20563scm044_humalog_lbl	C0020456	hyperglycemia
20563scm044_humalog_lbl	C0011854	type 1 diabetes
50718s06lbl	C0027651	tumor
017581s106,018164s056,018965s014,020067s011lbl	C0003873	rheumatoid arthritis
017581s106,018164s056,018965s014,020067s011lbl	C0029408	osteoarthritis
017581s106,018164s056,018965s014,020067s011lbl	C0038013	ankylosing spondylitis
017581s106,018164s056,018965s014,020067s011lbl	C0553662	juvenile arthritis
017581s106,018164s056,018965s014,020067s011lbl	C0553662	juvenile rheumatoid arthritis
017581s106,018164s056,018965s014,020067s011lbl	C0039503	tendonitis
017581s106,018164s056,018965s014,020067s011lbl	C0006444	bursitis
017581s106,018164s056,018965s014,020067s011lbl	C0018099	gout
017581s106,018164s056,018965s014,020067s011lbl	C0030193	pain
017581s106,018164s056,018965s014,020067s011lbl	C0013390	dysmenorrhea
19758se1-047_Clozaril_lbl	C0036341	Schizophrenia
19758se1-047_Clozaril_lbl	C0036341	schizophrenia
19758se1-047_Clozaril_lbl	C0001824	agranulocytosis
19758se1-047_Clozaril_lbl	C0036572	seizure
19758se1-047_Clozaril_lbl	C0036337	Schizoaffective Disorders
19758se1-047_Clozaril_lbl	C0036337	schizoaffective disorder
19810se8-058,slr003_prilosec_lbl	C0013295	Duodenal Ulcer
19810se8-058,slr003_prilosec_lbl	C0013295	duodenal ulcer
19810se8-058,slr003_prilosec_lbl	C0021311	infection
19810se8-058,slr003_prilosec_lbl	C0013295	duodenal ulcer disease
19810se8-058,slr003_prilosec_lbl	C0038358	Gastric Ulcer
19810se8-058,slr003_prilosec_lbl	C0038358	gastric ulcer
19810se8-058,slr003_prilosec_lbl	C0017168	Gastroesophageal Reflux Disease
19810se8-058,slr003_prilosec_lbl	C0017168	GERD
19810se8-058,slr003_prilosec_lbl	C0018834	heartburn
19810se8-058,slr003_prilosec_lbl	C0014868	Esophagitis
19810se8-058,slr003_prilosec_lbl	C0014868	esophagitis
19810se8-058,slr003_prilosec_lbl	C0043515	Zollinger - Ellison syndrome
19810se8-058,slr003_prilosec_lbl	C0001430	adenomas
19810se8-058,slr003_prilosec_lbl	C0024899	mastocytosis
021411s018lbl	C0542476	forgetful
021411s018lbl	C0033975	psychosis
18422s40s41lbl	C0020473	hyperlipidemia
18422s40s41lbl	C0030305	pancreatitis
18422s40s41lbl	C0000737	abdominal pain
18422s40s41lbl	C0020476	hyperlipoproteinemia
18422s40s41lbl	C0018799	heart disease
18422s40s41lbl	C0043096	weight loss
18422s40s41lbl	C0020557	elevated triglycerides
18422s40s41lbl	C0006826	MALIGNANCY
18422s40s41lbl	C0016977	GALLBLADDER DISEASE
18422s40s41lbl	C0000737	ABDOMINAL PAIN
18422s40s41lbl	C0003611	APPENDECTOMY
18422s40s41lbl	C0001948	alcohol intake
18422s40s41lbl	C0020557	hypertriglyceridemia
18422s40s41lbl	C0020676	hypothyroidism
18422s40s41lbl	C0011849	diabetes mellitus
17970s37s44s49lbl	C0678222	Breast Cancer
17970s37s44s49lbl	C0678222	breast cancer
17970s37s44s49lbl	C0029936	oophorectomy
17970s37s44s49lbl	C0027651	tumors
17970s37s44s49lbl	C0024885	segmental mastectomy
17970s37s44s49lbl	C0007097	Carcinoma
17970s37s44s49lbl	C0025274	menarche
20987slr020_protonix_lbl	C0014868	Esophagitis
20987slr020_protonix_lbl	C0017168	GERD
20987slr020_protonix_lbl	C0014868	esophagitis
20987slr020_protonix_lbl	C0018834	heartburn
20987slr020_protonix_lbl	C0017168	gastroesophageal reflux disease
20987slr020_protonix_lbl	C0043515	Zollinger - Ellison Syndrome
20987slr020_protonix_lbl	C0043515	Zollinger - Ellison syndrome
020972s026,021360s013lbl	C0021311	infection
19722slr006_nascobal_lbl	C0042441	vegetarian
19722slr006_nascobal_lbl	C0002892	pernicious anemia
19722slr006_nascobal_lbl	C0699791	carcinoma of the stomach
19722slr006_nascobal_lbl	C0001948	alcohol intake
19722slr006_nascobal_lbl	C0024523	malabsorption
20038s19lbl	C0023458	chronic lymphocytic leukemia
21153slr008_nexium_lbl	C0017168	Gastroesophageal Reflux Disease
21153slr008_nexium_lbl	C0017168	GERD
21153slr008_nexium_lbl	C0014868	Esophagitis
21153slr008_nexium_lbl	C0014868	esophagitis
21153slr008_nexium_lbl	C0018834	heartburn
21153slr008_nexium_lbl	C0013295	Duodenal Ulcer
21153slr008_nexium_lbl	C0021311	infection
21153slr008_nexium_lbl	C0013295	duodenal ulcer disease
21153slr008_nexium_lbl	C0013295	duodenal ulcer
